,temp(min),temp(max),temp(mean),rel_humid(min),rel_humid(max),rel_humid(mean),sea_level_pressure(min),sea_level_pressure(max),sea_level_pressure(mean),precipitation_total,snowfall_amount,sunshine_duration,wind_gust(min),wind_gust(max),wind_gust(mean),wind_speed(min),wind_speed(max),wind_speed(mean)
17,0.5424290073757575,0.2012675296257436,0.3358364608198741,1.5377187378653834,1.2668779068373073,1.3863210320765673,-0.39464467564741335,-0.7943838604640477,-0.6176116356733556,4.118498176531512,-0.1323787751449481,-0.3291198732805555,0.5650784702775341,1.1000226405854936,0.813627054763158,0.6902894421061361,0.11028901662187304,0.5657786156950252
18,0.24376799291315224,-0.2746252259356747,-0.020694126753409422,1.1515036575370547,0.8866419943834132,1.132391744142193,-0.7790104429340898,-1.156347245968784,-1.0342929649169914,-0.029433926954508388,-0.1323787751449481,-0.7980414959791998,0.1270967382198197,-0.14461363995107693,-0.039306561089151225,0.34664838610406096,-0.06515210577493137,0.1570672603938209
19,-0.21768250153550836,-0.1927177760476418,-0.11833946071340819,0.5335595290117285,1.0133872985347112,0.35811474234675394,-0.5755226837823176,-0.7070133881008293,-0.7519723726906996,-0.4013175260243978,-0.1323787751449481,-0.12429702232152749,0.433683914161732,0.2047577049488024,0.8436226541402584,0.8715356307604559,0.7325504273442425,0.9929995011488553
20,-0.027975076039947987,-0.05897006432231008,0.002543358942516279,0.7652885772087259,0.6331513860808172,0.5704165009035679,0.0801600957066961,-0.008049609195137525,0.007882583344244912,-0.3441046690300192,-0.1323787751449481,0.3231526123690632,0.1708949235917539,-0.23195653683083609,0.23587524505392016,0.5704471744169666,0.31018325995378226,0.46268914513554454
21,-0.09334722942017487,0.18778888114429534,0.11484246995581827,0.07010143261773398,0.7598966902321153,0.38309141982402617,0.668013622145132,0.24158031184261355,0.4622863688575503,-0.4299239545215871,-0.1323787751449481,0.6718505062983073,-0.748866969218861,-0.9088639573215761,-0.7931221248365213,-0.6024625173265451,-0.6746903246850248,-0.5646447346878376
22,0.11943272079781862,0.6056207632502091,0.43713291839320506,-0.7023287280389237,0.8866419943834132,-0.3537205657555046,0.3966966099427819,0.24158031184261355,0.3304498020906876,-0.4299239545215871,-0.1323787751449481,0.9151465541173853,-0.7050687960130896,-0.6686710212296326,-0.812684812477024,-0.6735742577754132,-0.5545571340229253,-0.6264375230789486
23,0.2040319781134064,0.6636816367057136,0.60046012118951,0.14734444868339974,0.8866419943834132,-0.14974463277567476,0.05755034468984109,-0.02053110524701373,0.06826218502016292,-0.4299239545215871,-0.1323787751449481,1.759755931532484,-0.7050687960130896,-1.3892499508150418,-1.061783078572064,-0.6916988766408453,-1.2640194094533572,-1.0157790507227373
24,0.7718724476710637,0.8876310162635628,0.8924472338409035,-0.47059967984192635,-0.8877922637347588,-0.724207815126096,-0.12332766344506325,-0.45738346706307814,-0.25832196686174275,-0.4299239545215871,-0.1323787751449481,1.3283497264920052,-0.5298760545253534,-1.192728463162978,-0.9835323193155255,-0.453765055777242,-1.1030171952928596,-0.8743525666012426
25,0.7436726952325343,0.9145880021855104,0.9485016955547635,-0.007141583447931778,0.8866419943834132,-0.0040470810736933874,-0.20246179200408793,-0.6321244117895153,-0.4082625106882918,-0.4299239545215871,-0.1323787751449481,1.630088535137328,-0.7926651582406439,-1.214564066073339,-1.021353480642386,-0.6916988766408453,-0.9586546092540957,-0.9941601439416026
26,0.8333991802642184,1.0286364538111887,0.9845433242804801,0.22458746474906552,1.3936232109886053,0.32897555170782966,0.001025967147684286,-0.345050002596093,-0.1471087164571981,-0.4299239545215871,-0.1323787751449481,1.4370759293641384,-0.7926651582406439,-1.3237427478278274,-1.163509054302678,-0.7684760054601221,-1.0392003470734097,-1.100727871235005
27,1.187177764494165,1.109507100536082,1.1920695073562009,-0.1616276155792633,-0.7610469595834608,-0.3662089044941407,0.23842835282473257,-0.18279055392156046,0.014428517678038464,-0.4299239545215871,-0.1323787751449481,1.7273330992840412,-0.748866969218861,-1.3237427478278274,-1.0709122893316596,-0.7684760054601221,-1.157447965258419,-1.0442746689673512
28,1.3345858176933176,1.1426848017565505,1.2470806120401219,-0.6250857119732579,-1.0145375678860569,-0.840765776562313,0.2610381038416004,-0.23271653812910784,0.04762920676214605,-0.3441046690300192,-0.1323787751449481,1.4731629952218328,-0.748866969218861,-1.083549842063279,-0.9887490273251317,-0.7684760054601221,-0.8879833462045473,-0.9479096077556283
29,1.1961506693587196,1.0659613676842161,1.1720092128341326,-0.1616276155792633,0.3796607777782212,-0.36204639133248867,0.28364785485846833,-0.02053110524701373,0.1175861625463419,-0.4299239545215871,-0.1323787751449481,1.6485154479278212,-0.3984814862433887,-0.9525354967436399,-0.7513885650940058,-0.1585376282634569,-0.5640435806074354,-0.5465446870088453
30,1.0936059868561019,1.1758625029770196,1.2226098093619313,-0.3161136477105948,0.5064060819295192,-0.21218632646885532,-0.11202278793662931,-0.24519803418099823,-0.18030215911953856,-0.4299239545215871,-0.1323787751449481,1.6482576208547965,-0.7926651582406439,-1.454757123474861,-1.2482806572722172,-0.6149217305294225,-1.4481559011263545,-1.2844913843388066
31,1.3525311146996544,1.3261989616322698,1.4102181963339853,-0.3161136477105948,-0.5075563512808648,-0.7866495088192765,-0.04419353488605144,-0.5697169315300775,-0.3116616697864258,-0.4299239545215871,-0.1323787751449481,1.5999236162671704,-0.8364633423959615,-1.454757123474861,-1.175246649497924,-0.7684760054601221,-1.26585813998734,-1.0580777639822652
32,1.6691372979879033,1.400848789378325,1.4620045344934964,-0.3161136477105948,0.3796607777782212,-0.39951140754839704,0.09146497121513003,-0.24519803418099823,-0.14811113813561522,-0.17246608660431198,-0.1323787751449481,0.7738550436544149,-0.7926651582406439,-1.1272212905031584,-1.0174409431142855,-0.8452531342793987,-0.8920016503967921,-0.8029705287875707
33,1.348685565731889,0.6626447298622578,1.0258972303068812,1.6149617539310492,0.7598966902321153,1.2864143221674784,0.44191611197650477,0.19165432763506618,0.31031682693492035,0.6857267282623671,-0.1323787751449481,-0.06239157091862447,-0.7926651582406439,-0.9743711603087901,-1.0656955726275257,-0.6735742577754132,-0.8698156108845286,-1.0364563591851017
34,1.1730781446362861,0.9767962956542059,1.055394516732557,-0.5478426959075922,0.8866419943834132,-0.178883823414599,0.37408685892591403,0.04187637501242404,0.22274381982365762,-0.4299239545215871,-0.1323787751449481,1.6895846358251758,-0.26708693012758655,0.22659367178790044,-0.4631647063547643,-0.0736525291462829,-0.11195948293443109,-0.34728997730443256
35,0.9590163874892689,0.5828110936611368,0.7559623169862134,-0.007141583447931778,0.7598966902321153,0.2249055293834087,0.6793184976535659,0.30398779210205135,0.49097012170395904,-0.4299239545215871,-0.1323787751449481,0.5499456567507214,-0.3546833008714546,-0.8215212120787905,-0.48664001846864585,-0.15000669207120831,-0.4392345829602391,-0.16442509664370702
36,0.5052566064340598,0.9208087174840317,0.7890633793079256,-0.3933566637762606,0.3796607777782212,-0.4119997462870331,0.5210502405355166,0.3164692881539417,0.4502138301858599,-0.4299239545215871,-0.1323787751449481,1.8781660445841315,-0.6612705984749929,-0.3411351579305353,-0.6705292822893711,-0.6280946165413233,-0.63565278812116,-0.7674942047506507
37,0.9013349475024933,1.200745675212055,1.0810979534932434,-0.7795717441045894,-1.5215187844912488,-1.0988579772851794,0.3966966099427819,0.06683936711619064,0.24590821475392285,-0.4299239545215871,-0.1323787751449481,1.5072952939503672,-0.748866969218861,-0.319299494365385,-0.4814234756550686,-0.6735742577754132,-0.48545154322424616,-0.4016187322326927
38,1.397394357215496,1.4837928350688647,1.4291393002252406,-0.3161136477105948,-0.5075563512808648,-0.8282774378236769,0.23842835282473257,-0.03301260129890412,0.10400636814613538,-0.4299239545215871,-0.1323787751449481,0.919097198130206,-0.6612705984749929,-1.083549842063279,-0.9861406428894812,-0.5684292479481301,-0.9064871337067532,-0.7134075460065912
39,1.7550183622325153,1.520081049459069,1.578666236862484,-0.3161136477105948,-1.6482640886425468,-1.1904392612441241,0.18190397528257576,-0.057975593402684905,0.07884799949167982,-0.4299239545215871,-0.1323787751449481,0.7207923649438103,-0.8364633423959615,0.1829222233480204,-0.7513883912034489,-0.6735742577754132,-0.2945908308902058,-0.7982042373427085
40,1.5922287540657671,1.274358803475287,1.4692128830019653,-0.08438459951359754,-0.7610469595834608,-0.46611561440322963,0.12537959774041896,-0.24519803418099823,-0.0414317322862491,-0.4299239545215871,-0.1323787751449481,1.4959936758922607,-0.5298760545253534,-0.4939853487796932,-0.6235788754248038,-0.3023568111139667,-0.7352259748506127,-0.5061824549903025
41,1.4332846948667843,1.5677740986438093,1.4016342600581067,-0.7023287280389237,0.3796607777782212,-0.07481460034385806,-0.5189983062401609,-0.49482795521874934,-0.48174122745356407,-0.4013175260243978,-0.1323787751449481,0.8807156240838614,-0.6612705984749929,0.8598294315469971,-0.6079286818397627,-0.46136749018301504,1.1125734185624179,-0.2511780611939602
42,1.11283296261077,1.0908446435995678,1.1402829415634332,0.37907349688039704,1.2668779068373073,0.7494157564061255,-0.6094373103076195,-0.7569393723083908,-0.6140898746922929,-0.2582853835384513,-0.1323787751449481,0.7495530343468536,-0.5736742277311248,-1.3237427478278274,-1.089170841268768,-0.6916988766408453,-1.1312566854490589,-1.0063243675020939
43,1.4255939814733327,1.5781417155539408,1.4818752105131234,-0.6250857119732579,-0.25406574297826884,-0.611813166105211,-1.1746810857291874,-1.156347245968784,-1.1409566701858644,-0.4299239545215871,-0.1323787751449481,1.6872989877900557,-0.5298760545253534,1.012679743705734,-0.3170968125295676,-0.46136749018301504,0.13224716232899492,-0.1510883812213583
44,1.2358866841584653,0.7611412377211574,1.0175507155172523,0.22458746474906552,0.1261701694756252,-0.2829530464853399,-0.6433519368329084,-0.3949759868036404,-0.3453708161315228,-0.4299239545215871,-0.1323787751449481,0.5188594516481988,-0.6612705984749929,0.46678663820723815,-0.05365261897079828,-0.3975693851253706,-0.20743774852237257,-0.2313944083581227
45,1.0256700914371342,1.2463651180705162,1.2087626507520859,-0.9340577762359209,0.5064060819295192,-0.6700915473830594,-0.021583783869183575,-0.3949759868036404,-0.21352700294287916,-0.4299239545215871,-0.1323787751449481,1.7457741340050643,-0.8364633423959615,-1.3455784720477675,-1.0983000955010025,-0.6735742577754132,-1.1274810418383776,-0.9709620875046395
46,1.2692136643130905,0.8202389143398017,0.9773354310385233,0.37907349688039704,-1.0145375678860569,-0.36204639133248867,0.1140747222319979,0.2790247999982847,0.21772567274673643,-0.3727110975272085,-0.1323787751449481,-0.6662322508223046,-0.4422796716153227,-0.07910646729125732,-0.1684204734070256,-0.46136749018301504,0.3960881557638176,0.03149775928157617
47,0.7026548735037647,0.8119444890346843,0.7762117747442104,-0.3933566637762606,-0.3808110471295668,-0.4369764237643054,0.7697575017210116,0.8656551144369913,0.7843535845017433,-0.4299239545215871,-0.1323787751449481,1.4870330393951507,-0.6612705984749929,-0.2537922610507759,-0.5257653937496514,-0.7684760054601221,-0.29855117357878413,-0.528384975177782
48,0.5488380420208777,0.9332504591220241,0.7503183780311986,-0.6250857119732579,1.1401326026860092,-0.07481460034385806,0.3514771079090462,0.29150629605017514,0.3395017906205238,-0.4299239545215871,-0.1323787751449481,0.9599577820297024,-0.7926651582406439,-0.36297088215047507,-0.4331686722512718,-0.2863072209639473,-0.12783846957360548,-0.20355757458681056
49,0.624464650833297,1.1063966910466627,0.9759602985376262,-0.3161136477105948,-0.0005751346756728079,-0.22883717836914344,-0.5755226837823176,-0.20775354602532706,-0.43092448704238956,-0.4299239545215871,-0.1323787751449481,1.803878919013135,-0.5736742277311248,-0.6905067454495726,-0.8400726360354227,-0.5195153576722856,-0.4643675855980744,-0.6354516715651706
50,1.2935677396031622,1.358339859689599,1.3677260102097963,-0.6250857119732579,-0.1273204388269708,-0.7699986569189884,-0.7337909409003541,-1.2686807104357691,-1.001075367515418,-0.3441046690300192,-0.1323787751449481,1.3765233996423833,-0.8364633423959615,-1.3237427478278274,-1.1087334854366313,-0.6024625173265451,-1.0950302373347733,-0.9734116804534351
51,0.964143487024672,0.8306070496515144,0.9545243024315204,0.9970176254057231,0.8866419943834132,1.0574617117103764,-0.4963885552233059,-0.40745748285553074,-0.5305579554557263,0.42826890039409193,-0.1323787751449481,-0.8146756364782517,-0.8364633423959615,-0.14461363995107693,-0.5622824976238681,-0.6916988766408453,0.01782828206782612,-0.34974944702429567
52,0.6975276457876683,0.07063033107014685,0.38458810622392897,2.001176834259378,1.1401326026860092,1.7193436648580904,0.2497332283331665,0.1417283434275188,0.09896285859302228,3.2889117501130225,-0.1323787751449481,-1.3550543634483843,-0.13569237401178444,0.990844019485794,0.32455916818836383,0.05340010235539485,0.6347352749092896,0.20999080444388493
53,0.5501198489499017,0.39307611480658,0.42176801504743333,-0.007141583447931778,0.5064060819295192,0.3248122392924976,0.4645258629933598,0.21661731973884696,0.4129805073857961,-0.2582853835384513,-0.1323787751449481,0.17689181181292368,0.477482099533666,0.05190775671880254,0.3767265960655393,0.8085768000152537,0.2913345246209427,0.40895355372106196
54,0.4962839579308913,0.4511370919424006,0.5139594838213708,-0.7023287280389237,-0.7610469595834608,-0.840765776562313,0.05755034468984109,-0.03301260129890412,0.018932168809161952,-0.4299239545215871,-0.1323787751449481,0.4684964040083351,-0.5736742277311248,-0.7123424696695124,-0.6600959358263815,-0.22625615105131386,-0.2841967740027235,-0.3890541919958424
55,0.6731733141362113,0.2023043327888834,0.4207721195514187,1.1515036575370547,1.0133872985347112,1.0283225210714522,-0.21376666751252185,-0.5447539394262967,-0.3468732409121895,1.0290038988350672,-0.1323787751449481,-0.8523506047938517,-0.5736742277311248,0.05190775671880254,-0.49185673517277995,-0.6024625173265451,-0.40754739362738984,-0.49357713944566
56,0.6193374231172009,0.5413387597749179,0.5681170776110502,-0.1616276155792633,0.8866419943834132,0.20409216432146854,-0.10071791242820824,-0.09542008155834189,0.0018366521127010005,1.4008873548728142,-0.1323787751449481,0.992758579601523,-0.22328879342030294,0.3576080171075392,-0.2792754860066783,-0.453765055777242,-0.07840191997526612,-0.3006498851265307
57,0.7680270268839915,0.48846179845479565,0.5962393453524573,0.7652885772087259,0.1261701694756252,0.5038122940487353,0.1366844732488529,-0.02053110524701373,0.04462194172688105,0.6857268426880812,-0.1323787751449481,-0.6800518158833665,-0.6174724131030589,0.1829222233480204,-0.17363710316588135,-0.5381446190022918,-0.0888815021685313,-0.2763537777053665
58,0.6488190465751006,0.19193630115748672,0.4061655763987832,1.3059896896683862,1.3936232109886053,1.149042596042481,-0.3381202981052565,-0.5572354354781871,-0.5013947310354242,0.6571202425523208,-0.1323787751449481,-0.6941722527480118,-0.48607788131958196,0.13925089621771997,0.13284509014727247,-0.0736525291462829,0.3799759760546413,0.2811039404398173
59,0.5091020272211318,0.36508242940180896,0.42679484024480346,0.07010143261773398,0.5064060819295192,0.3248122392924976,-0.010278908360749645,-0.40745748285553074,-0.20798952897232467,-0.28689181203564057,-0.1323787751449481,0.9036177291337026,-0.6612705984749929,-0.6031639092246028,-0.7709510788439518,-0.46136749018301504,-0.9518981736376056,-0.8225721915479607
60,0.47577504706650636,0.7632148440474367,0.6629643435854461,-0.6250857119732579,-0.3808110471295668,-0.7033940504373157,0.10276984672356396,-0.25767953023288864,-0.07464932968782254,-0.4299239545215871,-0.1323787751449481,1.7146550003626038,-0.5736742277311248,-0.887028263429031,-0.8791979156766219,-0.5018953812714279,-0.4773050354572295,-0.5713760231874284
61,0.9820889122117019,1.2131874168500474,1.0308291324364023,-0.5478426959075922,-0.25406574297826884,-0.7366961538647321,-0.1346325389534972,-0.41993897890742116,-0.24472888735494708,-0.1438596695496941,-0.1323787751449481,0.8237028784585589,-0.5736742277311248,-0.1227779157311369,-0.5766283816149582,-0.7366738754103611,-0.3217916905498788,-0.3978644062965798
62,1.0987333427528911,0.3536774909269568,0.663533540542654,2.2329058824563752,1.1401326026860092,1.9191570846762682,0.05755034468984109,-0.46986496311496856,-0.1873553429773489,3.5177634641548217,-0.1323787751449481,-1.3550543634483843,-0.7050687960130896,0.13925089621771997,-0.7748637033173306,-0.528692933669083,-0.46638143332576987,-0.8129155149081317
63,0.5629379182401423,0.3236103028762229,0.5346835569186117,0.7652885772087259,0.5064060819295192,0.6536723589123686,0.0801600957066961,-0.46986496311496856,-0.17983114170437128,-0.3154982405328299,-0.1323787751449481,0.21872847231948708,-0.31088511549952064,0.11741492937862191,-0.0484361631024992,-0.13740305198182506,-0.3346483170888586,-0.06505257785744784
64,0.6295918785493934,0.6408720707969573,0.6218006251446266,-0.23887063164492905,-0.6343016554321628,-0.22051135279215933,-0.6320470613244745,-0.49482795521874934,-0.612092277757226,-0.3727110975272085,-0.1323787751449481,-0.09763766902384527,-0.748866969218861,-0.5376567972195727,-0.6092328610157961,-0.3975693851253706,-0.2618454406342467,-0.5254783990197909
65,0.7898177446774005,0.040562831978464456,0.3966810091446232,0.9970176254057231,1.0133872985347112,1.0907642147646326,-0.8807543225099695,-0.73197638020461,-0.9281135621698751,3.145879607627076,-0.1323787751449481,-1.3073841846471412,0.21469310896368787,0.42311518976735857,0.5840909111643112,0.6902894421061361,0.21015855552530094,0.42273875909810865
66,0.3104219532224031,0.3329413239838473,0.40839456124380663,-0.1616276155792633,-0.1273204388269708,-0.40783643387170104,-0.010278908360749645,-0.15782756181777965,-0.04092931371008165,-0.4299239545215871,-0.1323787751449481,1.5944299816091645,-0.26708693012758655,-0.4939853487796932,-0.6379247594158942,0.07607246919240923,-0.833875793271273,-0.5240522240224611
67,0.4873113094277229,0.6367246507837663,0.5941527451092069,-0.1616276155792633,-0.3808110471295668,-0.4453014500876094,0.31756248138375726,-0.02053110524701373,0.1643859698220534,-0.4299239545215871,-0.1323787751449481,1.6453225676969692,-0.7926651582406439,-1.3237427478278274,-1.1504671755970646,-0.8452531342793987,-1.2521973087045488,-1.1650827017272205
68,1.029515640404899,0.49882983008619197,0.7147982570955097,0.8425315932743916,0.2529154736269232,0.258208032437665,0.2497332283331665,-0.17030905786967007,0.014421271256257577,-0.28689181203564057,-0.1323787751449481,0.41523079044025335,-0.6612705984749929,-0.2101208126108963,-0.5883660811445384,-0.7366738754103611,-0.05574635542990408,-0.39191839795888456
69,0.7654634130259432,0.8160918053675592,0.7985010541113018,-0.3933566637762606,1.0133872985347112,0.029255421980562947,0.001025967147684286,-0.17030905786967007,-0.04998250997687684,-0.4299239545215871,-0.1323787751449481,1.5871865514963794,-0.7050687960130896,-1.3237427478278274,-1.1426422309587811,-0.6916988766408453,-1.2077988223122038,-1.0426203482445662
70,1.0077249226114904,0.9197721216815248,0.9664278144830294,-0.47059967984192635,0.1261701694756252,-0.34539474017852045,0.001025967147684286,-0.41993897890742116,-0.19996411686013849,-0.4299239545215871,-0.1323787751449481,0.1601002593141858,-0.7050687960130896,-1.3674141962677073,-1.125687866892234,-0.6916988766408453,-1.3097593087992239,-1.0399559259172992
71,1.2115322243263154,0.7725460725156938,0.976244498658032,0.22458746474906552,-0.5075563512808648,-0.3537205657555046,-0.06680328590290645,-0.46986496311496856,-0.23767449576017782,-0.4299239545215871,-0.1323787751449481,0.036048231333963655,-0.3546833008714546,-0.40664245189993375,-0.5166360525721384,-0.46136749018301504,-0.4599474649654814,-0.556596453706881
72,0.9333801207280948,0.36819263153059556,0.6330874787050034,1.2287466736027204,1.1401326026860092,1.2198101153126457,-0.15724228997036505,-0.46986496311496856,-0.3529360804611993,4.547595176117921,-0.1323787751449481,-0.9025607893251141,-0.3984814862433887,-0.2756281065802948,-0.36926389262562975,-0.2456045639186427,-0.5610179164092465,-0.4870025534131029
73,0.7257273982261977,0.5288973291778747,0.5934412773668541,0.22458746474906552,0.2529154736269232,0.2873472230765892,-0.08941303691977431,-0.4823464591668589,-0.27593077176702874,-0.08664681255531549,-0.1323787751449481,-0.995361188723308,-0.5298760545253534,-0.9088639573215761,-0.7305215243869129,-0.13740299434133793,-0.628354162731829,-0.5494226512755535
74,0.5962648983947679,0.4946828247942659,0.5612881937407199,0.7652885772087259,1.2668779068373073,1.0907642147646326,-0.6546568123413423,-0.519790947322516,-0.46163240703702985,1.1434296128238244,-0.1323787751449481,-1.10152845025761,-0.7926651582406439,-0.624999572789753,-0.9509278399146878,-0.6916988766408453,-0.7057820138946976,-1.0001226584005956
75,0.5719105667433106,0.06440951209130905,0.3503478532714043,1.5377187378653834,1.2668779068373073,1.2947401477444624,-1.2199005877629103,-0.6446059078413915,-0.8164051396109302,3.975466034045566,-0.1323787751449481,0.013445775997563733,-0.6174724131030589,2.060794202988898,1.5270126293270978,-0.37823604524541893,1.4740680448725354,1.2407996167183193
76,0.5616561113111183,-0.060006867485449526,0.22837444268487275,1.1515036575370547,-0.25406574297826884,0.6786490363896409,-0.24768129403781078,-0.5322724433744063,-0.3745847655042224,0.7429397282888882,-0.1323787751449481,-1.3550543634483843,0.38988597211305015,1.4493942281045307,2.176493858991787,0.6454891228327816,0.6315534285405106,1.1573891321230723
77,0.782126903103256,0.32049989338680385,0.47957730153358535,0.37907349688039704,-0.6343016554321628,0.22906884179874076,-0.14593741446193112,-0.4823464591668589,-0.2759247330822205,-0.4299239545215871,-0.1323787751449481,-1.3550543634483843,-0.48607788131958196,1.7114226761246507,1.4226786430255298,-0.0890861154106479,0.6604966915695551,0.7536265387298756
78,0.9013349475024933,0.40033373694855723,0.5629006339112389,0.68804556114306,-0.0005751346756728079,0.19992885190613643,-0.42855930217271515,-0.8443098446715952,-0.6598884680265326,-0.4013175260243978,-0.1323787751449481,-1.1196322763614934,-0.48607788131958196,0.13925089621771997,-0.09538617871331374,-0.029101072675989378,-0.3014375573384323,-0.33314098393157016
